zcta,Accessory Apartments Banned,No Flexible Zoning By Right,No Flexible Zoning By Permit,Affordable Incentive,Affordable Mandate,Zoning District Count,Permit Cap Or Phasing,Wetlands Restricted in Lot Size Calc,Longest Frontage Requirement,Highest Res Min Lot Size,Mean Res Min Lot Size,Lowest Res Min Lot Size,Mandatory Approval Steps,Distinct Approval Bodies,Public Hearing Requirements,Max Review Waiting Time,Multifamily Not Allowed,No Mixed-Use Buildings,No Conversion to Multifamily,Townhouses Not Allowed,Age-Restricted Provisions,First_PC,Second_PC,Third_PC,Overall_Index
07080,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,319.0,1.0,1.0,1.0,1.0,1.0,3.880678438685485,0.6122596793011199,1.798046281077005,9.247164782216085
07081,0.0,0.0004220596510973551,1.0,1.0,1.0,17.004220596510972,1.0,0.0,100.05275745638717,22008.863252673043,13169.791917892651,7498.944850872256,3.0008441193021946,1.9995779403489027,0.0004220596510973551,120.0793472144063,1.0,0.0004220596510973551,0.0,1.0,0.9995779403489027,2.184614387101365,-0.03295873815046869,3.3131360297735113,6.267425984542682
07082,0.0,0.0,1.0,1.0,0.0010209290454313426,32.988769780500256,1.0,0.0,40.16334864726902,43746.17151607963,30619.25727411945,15000.0,5.0,4.998979070954569,0.0010209290454313426,262.18683001531394,1.0,0.0010209290454313426,0.0,1.0,1.0,2.356171572444191,0.4728293114805161,-0.22856918809999655,12.322558102517817
07083,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,50.0,5000.0,5000.0,5000.0,4.0,2.0,1.0,260.0,1.0,0.0,0.0,1.0,1.0,-0.3210628355465706,-0.8588791234899587,1.163833038947719,0.11747021778952701
07086,0.0,0.0,1.0,1.0,1.0,15.0,1.0,0.0,20.0,5000.0,3750.0,2500.0,7.0,2.0,1.0,120.0,1.0,1.0,0.0,1.0,1.0,3.197097482093068,-0.46394206935977106,2.874997162262643,7.217350593962623
07087,0.0,0.0,0.0,0.9999622013909888,0.0,18.00007559721802,3.779860901118839e-05,0.0,0.0,2500.661475657696,2500.3590867856065,2500.056697913517,3.000037798609011,2.9999244027819776,3.779860901118839e-05,149.99792107650438,1.0,1.0,3.779860901118839e-05,1.0,3.779860901118839e-05,-0.6482364513431044,-0.9202217145073323,1.3629579561146867,-1.6919870902059693
07088,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,50.0,5000.0,5000.0,5000.0,4.0,2.0,1.0,260.0,1.0,0.0,0.0,1.0,1.0,-0.3210628355465706,-0.8588791234899587,1.163833038947719,0.11747021778952699
07090,0.001080594326879784,0.0,1.0,1.0,1.0,25.9891940567312,0.9989194056731202,0.0,60.005402971634396,23988.113462404322,16990.388113462403,9994.5970283656,5.99891940567312,3.9978388113462406,1.0,120.0,1.0,0.9989194056731202,0.0,1.0,1.0,3.619177521349901,-0.18702427793158186,2.333088861491743,12.129631419022811
07092,0.008507347254447023,0.0,0.008507347254447023,0.008507347254447023,0.008507347254447023,7.076566125290023,0.0,0.0,109.61716937354988,19940.448569218872,14941.341840680589,9957.463263727765,5.0,1.008507347254447,1.0,377.78808971384376,1.0,0.0,0.0,1.0,0.008507347254447023,-1.4846176125628545,0.8543313097791122,1.236036585344838,2.8653034798135035
07093,0.0,0.0,0.0,0.8091314031180401,0.8091314031180401,5.61826280623608,0.0,0.0,19.08685968819599,2500.0,2500.0,2500.0,3.5726057906458797,2.0,0.19086859688195992,394.0044543429844,1.0,0.0,0.19086859688195992,1.0,0.8091314031180401,0.5099332517538228,0.13547078781153282,3.2063166369759712,3.281192807164626
07094,0.0,0.0,0.0,1.0,1.0,5.0,1.0,0.0,20.0,5000.0,5000.0,5000.0,6.0,3.0,0.0,260.0,0.0,0.0,1.0,1.0,1.0,0.5192997662583191,1.9992695345135392,3.762545262515986,11.22814749200469
07095,0.0,1.0,1.0,1.0,1.0,34.0,0.0,0.0,150.0,40000.0,16333.33333333333,4000.0,5.0,2.0,0.0,335.0,1.0,1.0,0.0,1.0,1.0,3.416826314427304,-0.9071691638392809,1.679857372483283,3.185808935745114
07102,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,50.0,3500.0,3500.0,3500.0,4.0,2.0,1.0,120.0,1.0,1.0,0.0,1.0,0.0,-0.6212031234231515,-1.570081761928034,0.3759062531083588,-5.047475095238009
07103,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,50.0,3500.0,3500.0,3500.0,4.0,2.0,1.0,120.0,1.0,1.0,0.0,1.0,0.0,-0.6212031234231515,-1.570081761928034,0.3759062531083588,-5.047475095238009
07104,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,50.0,3500.0,3500.0,3500.0,4.0,2.0,1.0,120.0,1.0,1.0,0.0,1.0,0.0,-0.6212031234231515,-1.570081761928034,0.3759062531083588,-5.047475095238009
07105,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,50.0,3500.0,3500.0,3500.0,4.0,2.0,1.0,120.0,1.0,1.0,0.0,1.0,0.0,-0.6212031234231515,-1.570081761928034,0.3759062531083588,-5.047475095238009
07106,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,50.0,3500.0,3500.0,3500.0,4.0,2.0,1.0,120.0,1.0,1.0,0.0,1.0,0.0,-0.6212031234231515,-1.570081761928034,0.3759062531083588,-5.047475095238009
07107,0.0,0.0,1.0,0.007985689644157669,0.007985689644157669,18.952085862135053,0.0,0.0,49.96007155177921,3516.769948252731,3513.974956877276,3507.187120679742,3.9920143103558425,2.0159713792883154,0.9920143103558423,120.96626844694308,1.0,1.0,0.0,1.0,0.011179965501820738,-0.5993501947799104,-1.565663919096491,0.39527858776110636,-4.982730572289178
07108,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,50.0,3500.0,3500.0,3500.0,4.0,2.0,1.0,120.0,1.0,1.0,0.0,1.0,0.0,-0.6212031234231515,-1.570081761928034,0.3759062531083588,-5.047475095238009
07109,0.0,0.0,1.0,0.9979831932773109,0.9979831932773109,15.0,0.0020168067226890756,0.0,25.090756302521008,5004.033613445378,4753.0252100840335,4002.016806722689,3.002016806722689,3.9959663865546218,0.0,184.8689075630252,1.0,1.0,0.0,1.0,1.0,1.8212873476406513,-1.2191853696317605,2.7299628993566056,1.7125318443162973
07110,0.0,0.0,1.0,0.0024311183144246355,0.0,15.034035656401946,0.9975688816855753,0.0,69.85413290113452,7005.773905996759,6249.866288492707,5000.0,4.0,2.0024311183144246,0.0,121.09400324149108,1.0,0.9975688816855753,0.0024311183144246355,1.0,1.0,0.2250633787155798,-1.4619679631709144,0.16105865350297408,-2.4447182224026434
07111,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,50.0,5000.0,3750.0,2500.0,5.0,3.0,1.0,215.0,1.0,1.0,0.0,1.0,0.0,-0.5259919775877878,-1.510335218904338,-0.0307392071865752,-3.088296799722678
07112,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,50.0,3500.0,3500.0,3500.0,4.0,2.0,1.0,120.0,1.0,1.0,0.0,1.0,0.0,-0.6212031234231515,-1.570081761928034,0.3759062531083588,-5.047475095238009
07114,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,50.0,3500.0,3500.0,3500.0,4.0,2.0,1.0,120.0,1.0,1.0,0.0,1.0,0.0,-0.6212031234231515,-1.570081761928034,0.3759062531083588,-5.047475095238009
07201,0.0,0.0,1.0,1.0,1.0,18.0,0.0,0.0,200.0,130680.0,87120.0,43560.0,5.0,3.0,0.0,120.0,1.0,1.0,0.0,1.0,0.0,2.286363721113311,2.398068707325248,0.639691388873022,8.580934879918283
07202,0.0,0.0,1.0,1.0,1.0,18.0,0.0,0.0,200.0,130680.0,87120.0,43560.0,5.0,3.0,0.0,120.0,1.0,1.0,0.0,1.0,0.0,2.286363721113311,2.398068707325248,0.639691388873022,8.580934879918283
07203,0.0,0.0,0.0,0.0,0.0,12.003793716656787,0.0,0.0,149.96206283343213,39986.72199170125,16995.921754593954,5000.474214582098,3.000948429164197,2.999051570835803,0.0004742145820983995,0.16834617664493184,1.0,0.0,0.0,1.0,0.0,-2.0815501059561083,0.09158378671854112,0.6371834088448304,-1.1407498455818568
07204,0.0,0.0,1.0,0.0,0.0,10.00299177262528,0.0,0.0,50.0,5000.0,5000.0,5000.0,4.0,2.99962602842184,1.0,324.97569184741957,1.0,0.9996260284218399,0.9996260284218399,1.0,1.0,0.16966100562430245,-1.2441220616574238,0.03215887767809513,-4.620396087285751
07205,0.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,95.0,1.0,0.0,0.0,1.0,0.0,-1.174288835056173,-0.3208012689419557,-0.1813665280121494,-2.855327722741191
07206,0.0,0.0,1.0,1.0,1.0,18.0,0.0,0.0,200.0,130680.0,87120.0,43560.0,5.0,3.0,0.0,120.0,1.0,1.0,0.0,1.0,0.0,2.286363721113311,2.398068707325248,0.639691388873022,8.580934879918283
07208,0.0,0.0,1.0,0.9997638353144926,0.9997638353144926,17.998583011886957,0.0,0.0,199.95276706289852,130649.1379988979,87099.42533259859,43549.712666299296,4.999763835314493,3.0,0.0,119.99409588286231,1.0,0.9997638353144926,0.0,1.0,0.0,2.285546437190733,2.3974266062523673,0.6394974839882975,8.578234038557346
07302,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,20000.0,12000.0,4000.0,4.0,1.0,1.0,95.0,1.0,1.0,1.0,1.0,1.0,0.2259799894289793,-0.8369708204581914,1.243004355403062,-0.8780061997755044
07304,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,20000.0,12000.0,4000.0,4.0,1.0,1.0,95.0,1.0,1.0,1.0,1.0,1.0,0.2259799894289793,-0.8369708204581915,1.243004355403062,-0.8780061997755044
07305,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,20000.0,12000.0,4000.0,4.0,1.0,1.0,95.0,1.0,1.0,1.0,1.0,1.0,0.22597998942897932,-0.8369708204581914,1.243004355403062,-0.8780061997755044
07306,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,20000.0,12000.0,4000.0,4.0,1.0,1.0,95.0,1.0,1.0,1.0,1.0,1.0,0.22597998942897932,-0.8369708204581914,1.243004355403062,-0.8780061997755044
07307,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,20000.0,12000.0,4000.0,4.0,1.0,1.0,95.0,1.0,1.0,1.0,1.0,1.0,0.22597998942897926,-0.8369708204581914,1.243004355403062,-0.8780061997755044
07310,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,20000.0,12000.0,4000.0,4.0,1.0,1.0,95.0,1.0,1.0,1.0,1.0,1.0,0.2259799894289793,-0.8369708204581914,1.243004355403062,-0.8780061997755044
07311,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,20000.0,12000.0,4000.0,4.0,1.0,1.0,95.0,1.0,1.0,1.0,1.0,1.0,0.2259799894289793,-0.8369708204581914,1.243004355403062,-0.8780061997755044
07401,0.0,0.0,1.0,1.0,1.0,18.0,0.0,0.0,45.0,26000.0,23000.0,20000.0,3.0,3.0,0.0,305.0,1.0,1.0,0.0,1.0,1.0,2.501354864661107,-0.1782755815862852,2.477097973509693,5.457638025051232
07403,0.0,0.0,1.0,1.0,1.0,5.0,1.0,1.0,250.0,0.0,0.0,0.0,4.0,1.0,1.0,380.0,1.0,1.0,0.0,1.0,1.0,4.628028006992837,2.682800046196533,1.794026658744225,13.870986247593308
07405,0.0,0.0,1.0,1.0,0.4904871720957048,10.433410204669933,0.0,0.0,73.57307581435572,30570.76967425771,12228.307869703085,2802.3205534736235,4.528538483712886,3.01902565580859,0.5095128279042952,153.11833381377917,1.0,0.4904871720957048,0.0,1.0,1.0,1.623992711801308,0.7474070808248436,1.461171656179805,5.385918958891055
07407,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,400.0,15000.0,7500.0,5000.0,5.0,5.0,1.0,290.0,1.0,1.0,1.0,1.0,1.0,0.3685427738023475,1.522198826191539,-1.044402292839541,5.451443198829654
07410,0.0,0.0,1.0,1.0,0.0,22.0,0.0,0.0,100.0,10000.0,8000.0,6500.0,6.0,5.0,1.0,435.0,1.0,0.0,0.0,1.0,1.0,1.7864968195752873,0.08551054070957657,1.6652153032363943,10.63543702871325
07416,0.0,0.0,0.15718157181571815,1.0,1.0,15.685636856368564,0.8428184281842819,0.0,157.8590785907859,43000.433604336045,27156.551490514907,7625.338753387534,5.0,2.1571815718157183,0.8428184281842819,70.73170731707317,1.0,0.15718157181571815,0.0,1.0,1.0,2.702952130031279,1.1680923617568093,3.319683441787798,12.964453772173306
07417,0.0,0.001971900419028839,1.0,1.0,1.0,18.007887601676117,0.001971900419028839,0.0,199.60561991619423,39929.01158491496,34107.18100402595,22463.519842247966,4.996056199161942,3.0,1.0,209.20902144441706,1.0,0.0,0.0,1.0,1.0,2.3893058868602983,1.5400163377039005,2.7370014007221686,11.451028647636912
07418,0.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,75.0,135000.0,135000.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.8770691489096173,-0.01388291242862929,-1.808176484749987,-2.7067175631879237
07419,0.0,0.08032786885245902,1.0,0.5592505854800937,0.5592505854800937,12.475878220140515,0.08266978922716628,0.36042154566744733,146.8255269320843,39037.00234192037,29585.538641686184,10190.86651053864,3.8798594847775174,3.0,0.00234192037470726,310.40632318501173,1.0,1.0,0.0,1.0,1.0,1.8891686250634907,0.2533581975301287,0.8605396071959858,4.966596159242568
07420,0.0,0.0,1.0,1.0,1.0,3.0317965023847377,1.0,0.01589825119236884,53.17965023847377,0.0,0.0,0.0,4.0,4.9364069952305245,1.0,448.88712241653417,1.0,1.0,0.0,1.0,1.0,3.4645719175195633,1.0779065135978625,1.6245330282423436,13.10282027850283
07421,0.9863269111249223,1.0,1.0,0.9863269111249223,0.9863269111249223,19.781230577998755,1.0,0.0,1.0254816656308265,26504.039776258545,24038.22249844624,19726.538222498446,3.9453076444996893,2.013673088875078,0.0,172.60720944686142,1.0,1.0,0.0,1.0,1.0,3.8840239677563386,-0.27714609900263165,1.4487974414916815,0.7397304835650861
07422,0.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,75.0,135000.0,135000.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.8770691489096173,-0.013882912428629293,-1.808176484749987,-2.706717563187924
07423,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,200.0,43560.0,20020.0,6500.0,3.0,3.0,1.0,120.0,0.0,0.0,0.0,1.0,0.0,-2.47909771103111,2.427171761894313,1.212139150391409,5.570072569681699
07424,0.0,0.0,0.5266647448832517,1.0,0.0,13.473335255116748,0.0,0.5266647448832517,0.0,17633.32372441626,10895.551071394253,5526.664744883252,4.526664744883251,1.4733352551167482,0.47333525511674834,85.2003459210147,1.0,0.47333525511674834,0.47333525511674834,1.0,0.5266647448832517,0.4198918171337574,-0.1021967188482963,1.4680809335911664,0.4083038128332826
07430,1.0,0.0,1.0,1.0,0.0,27.0,1.0,0.0,6.0,200000.0,52857.14285714286,5000.0,5.0,2.0,1.0,355.0,1.0,0.0,0.0,1.0,1.0,2.629799183834105,-0.0774555263213502,1.254913236547115,6.9836466904896115
07432,0.0,0.0,1.0,1.0,0.0,9.0,0.0,0.0,60.0,20000.0,16250.0,12500.0,5.0,2.0,1.0,255.0,1.0,1.0,0.0,1.0,1.0,0.8533415164706841,-0.5667897274928255,1.345829167371154,0.7688378173385667
07435,0.9725274725274725,0.47527472527472525,1.0,0.9725274725274725,0.9725274725274725,21.29945054945055,0.9725274725274725,0.0,51.0989010989011,39744.505494505494,28726.390796703297,16856.112637362636,6.016483516483516,2.4972527472527473,0.0,210.4532967032967,0.9725274725274725,0.47527472527472525,0.0,0.9725274725274725,1.0,3.6477528680635056,0.5935447187269569,1.5709947873554648,6.770577772461259
07436,0.0008777704630239193,0.999122229536976,1.0,1.0,1.0,21.992100065832783,1.0,0.0,0.08777704630239193,3996.4889181479043,3996.4889181479043,3996.4889181479043,3.0026333113890717,3.0,1.0,314.7235023041475,1.0,0.0,0.0,1.0,1.0,3.2711301050613244,-0.27972817959566326,2.5441917050714986,6.907782106018661
07438,0.1031852848811126,0.1031852848811126,1.0,0.1031852848811126,0.1031852848811126,13.722296994167788,0.1031852848811126,0.0,44.84073575594437,197905.8770749215,115679.0489008524,28968.147151188874,4.896814715118888,2.0,0.0,439.56034096007176,0.1031852848811126,0.1031852848811126,0.0,0.1031852848811126,1.0,-0.5272055284848537,2.339576647338525,0.2701015875611752,7.855104593283078
07439,0.0,0.0,1.0,0.0,0.0,12.0,1.0,0.0,150.0,100000.0,39000.0,10000.0,5.0,2.0,1.0,310.0,1.0,0.0,0.0,1.0,1.0,0.8257682999788571,1.107337572599804,-0.06334804517682788,7.361429620443869
07440,0.0,0.0,1.0,1.0,1.0,16.0,1.0,0.0,200.0,45000.0,19175.0,4500.0,6.0,4.0,0.0,120.0,1.0,1.0,0.0,1.0,1.0,3.330307216842581,0.9790629368554863,1.175266315096394,11.12699614178743
07442,1.0,0.0,1.0,1.0,1.0,13.0,1.0,0.0,100.0,0.0,0.0,0.0,6.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.542440614460892,1.000624246154831,2.724497581375366,11.29815898278566
07444,0.0,0.0,1.0,1.0,1.0,16.0,1.0,0.0,200.0,45000.0,19175.0,4500.0,6.0,4.0,0.0,120.0,1.0,1.0,0.0,1.0,1.0,3.330307216842581,0.9790629368554863,1.175266315096394,11.12699614178743
07446,0.0,0.0,0.0005288207297726071,1.0,1.0,14.00211528291909,0.0,0.0,49.99735589635114,40242.46430460074,26414.859862506615,14003.172924378636,2.0005288207297727,6.997884717080909,0.0,424.9365415124273,1.0,0.0005288207297726071,0.0,1.0,1.0,0.911448838123227,0.49504078748041036,2.873045336019524,10.683265113535512
07450,0.0,0.0,1.0,0.0013596193065941536,0.0,22.980965329707683,0.0,0.9986403806934059,50.01359619306594,24993.20190346703,17186.225356900068,10502.719238613188,5.0,1.0013596193065941,1.0,484.68728755948337,1.0,1.0,0.9986403806934059,1.0,0.0013596193065941536,1.3330244501379638,-0.5194747226153164,0.06372470505779786,-0.11234772711870897
07452,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,140.0,17500.0,14350.0,11200.0,4.0,5.0,0.0,305.0,1.0,1.0,1.0,1.0,1.0,-0.7992902409608768,-0.04927121062339939,-0.5424051099224222,-1.447473121198224
07456,0.0,0.0,1.0,1.0,1.0,16.0,0.0,0.0,35.0,40000.0,30000.0,20000.0,5.0,3.0,0.0,95.0,0.0,0.0,1.0,0.0,1.0,1.007001246168701,3.070726713435831,3.349109030626384,12.37643486147273
07457,0.0,1.0,1.0,1.0,1.0,7.0,1.0,0.0,150.0,40000.0,21875.0,7500.0,6.0,3.0,0.0,280.0,1.0,1.0,0.0,1.0,0.0,2.380663505518669,0.0166896487948618,0.6840143781771089,1.864397984188701
07458,0.0,0.0,0.34362479377798727,1.0,1.0,6.0,1.0,0.0,135.13433891114778,29936.59203393825,23418.88875795428,3865.778930002357,5.0,3.625500824888051,1.0,221.73815696441198,1.0,0.0,0.0,1.0,1.0,2.2054461616096126,1.548264609646852,3.173043983742944,14.078503147343461
07460,0.027516292541636494,0.1947863866763215,1.0,0.7972483707458363,0.7972483707458363,12.456915278783491,0.1947863866763215,0.0,168.26574945691527,61786.53149891383,48853.0774800869,13160.753077480087,4.136133236784938,2.937002172338885,0.0,367.8711078928313,0.9645184648805214,0.9645184648805214,0.0,0.9645184648805214,1.0,2.5583264430251926,0.8276729789915231,1.2466287644341936,7.846527382138679
07461,0.0,0.34967520529476653,1.0,0.5261674224782449,0.5261674224782449,10.00661845814438,0.8758426277730114,0.0,182.59897046206643,171738.00710871432,112549.23397475181,9134.08505944356,3.7777913960044125,3.0,0.6503247947052335,112.27638190954774,1.0,1.0,0.0,1.0,0.8758426277730114,2.5352929491238223,1.322689737307259,-0.057838361010782484,7.710287694407073
07462,0.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,75.0,135000.0,135000.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.8770691489096173,-0.01388291242862929,-1.8081764847499873,-2.706717563187924
07463,0.0,0.0,1.0,1.0,0.0,13.0,0.0,0.0,150.0,15000.0,10000.0,7500.0,3.0,2.0,0.0,120.0,1.0,1.0,0.0,1.0,1.0,1.1233053281929801,-0.3921277094042612,0.8320093190305177,-0.5733595075611888
07465,0.0,0.0,1.0,1.0,1.0,3.0144927536231885,1.0,0.007246376811594203,51.44927536231884,0.0,0.0,0.0,4.0,4.971014492753623,1.0,449.4927536231884,1.0,1.0,0.0,1.0,1.0,3.4543432232347837,1.0637968575024583,1.6230429002131834,13.096066835094962
07470,0.0,0.0,1.0,1.0,0.9996971838094276,28.99606338952256,0.0003028161905723226,0.9996971838094276,100.06056323811447,217746.15928131624,54123.52713569531,7000.0,5.0,2.0,0.0003028161905723226,120.0,1.0,0.0,0.0,1.0,1.0,3.1998499422239384,1.2046941341360355,2.4474277087322043,11.764780482226836
07480,1.0,1.0,1.0,1.0,1.0,20.0,1.0,0.0,0.0,25000.0,22500.0,20000.0,4.0,2.0,0.0,175.0,1.0,1.0,0.0,1.0,1.0,3.9257082815651785,-0.2807956201775706,1.493947678654452,0.7875073310941134
07481,0.0,0.0,1.0,1.0,1.0,12.002079362328885,0.0,0.0,100.03465603881476,11010.050251256282,11008.028648992087,11003.985444463699,4.000346560388148,2.000346560388148,0.00034656038814763474,0.07243112112285566,1.0,0.9996534396118524,0.0,1.0,1.0,1.9037754888188223,-0.35730170608243056,2.831953422019355,2.1535924031000544
07501,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,25.0,5000.0,5000.0,5000.0,6.0,3.0,1.0,299.0,1.0,1.0,1.0,1.0,0.0,-1.152642715465522,-0.9042504186100302,0.3019991287085207,-2.921372058398068
07502,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,25.0,5000.0,5000.0,5000.0,6.0,3.0,1.0,299.0,1.0,1.0,1.0,1.0,0.0,-1.152642715465522,-0.9042504186100303,0.3019991287085207,-2.921372058398068
07503,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,25.0,5000.0,5000.0,5000.0,6.0,3.0,1.0,299.0,1.0,1.0,1.0,1.0,0.0,-1.152642715465522,-0.9042504186100303,0.3019991287085207,-2.9213720583980676
07504,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,25.0,5000.0,5000.0,5000.0,6.0,3.0,1.0,299.0,1.0,1.0,1.0,1.0,0.0,-1.152642715465522,-0.9042504186100303,0.3019991287085207,-2.921372058398068
07505,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,25.0,5000.0,5000.0,5000.0,6.0,3.0,1.0,299.0,1.0,1.0,1.0,1.0,0.0,-1.152642715465522,-0.9042504186100303,0.3019991287085207,-2.921372058398068
07506,0.0,0.0,1.0,1.0,0.0,12.0,1.0,0.0,125.0,18750.0,8437.5,4000.0,7.0,4.0,0.0,120.0,1.0,1.0,0.0,1.0,0.0,0.6453728287753179,-0.6230590470804054,-0.4030328935132462,1.682305579043207
07508,0.0,0.6225709112854556,0.9987929993964997,0.6225709112854556,0.24345202172601085,11.513820156910079,0.9987929993964997,0.0,94.44779722389862,17921.394085697044,11159.022329511165,6591.27942063971,4.6220881110440555,3.135666867833434,0.3803258901629451,113.06662643331322,0.6208811104405553,0.24465902232951117,0.0012070006035003018,1.0,0.9987929993964997,1.1892893624518601,0.05021707055854139,0.5513423839333664,3.2300397412534267
07512,0.0,0.0,1.0,1.0,0.0,16.0,1.0,0.0,300.0,40000.0,21750.0,7000.0,5.0,2.0,1.0,120.0,1.0,0.0,0.0,1.0,1.0,2.134776217024365,1.504663825445271,0.8142675737057652,10.37977671714788
07513,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,25.0,5000.0,5000.0,5000.0,6.0,3.0,1.0,299.0,1.0,1.0,1.0,1.0,0.0,-1.152642715465522,-0.9042504186100303,0.3019991287085207,-2.921372058398068
07514,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,25.0,5000.0,5000.0,5000.0,6.0,3.0,1.0,299.0,1.0,1.0,1.0,1.0,0.0,-1.152642715465522,-0.9042504186100303,0.3019991287085207,-2.921372058398068
07522,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,25.0,5000.0,5000.0,5000.0,6.0,3.0,1.0,299.0,1.0,1.0,1.0,1.0,0.0,-1.1526427154655223,-0.9042504186100303,0.3019991287085207,-2.921372058398068
07524,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,25.0,5000.0,5000.0,5000.0,6.0,3.0,1.0,299.0,1.0,1.0,1.0,1.0,0.0,-1.152642715465522,-0.9042504186100303,0.3019991287085207,-2.921372058398068
07601,0.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,0.0,20000.0,20000.0,20000.0,4.0,3.0,0.0,95.0,1.0,1.0,0.0,1.0,1.0,-0.2248560613001836,-0.3664611428928096,0.3689359841961656,2.951661972655791
07603,0.0,0.0,1.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,450.0,1.0,1.0,0.0,1.0,1.0,1.248964527626804,0.02927749653247062,0.03921520649116898,3.208330092407684
07604,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,60.0,6000.0,5400.0,5000.0,7.0,3.0,0.0,325.0,1.0,0.0,0.0,1.0,1.0,-0.3980586750175764,-0.46163607501598236,0.5749180194121088,1.222026085000577
07605,0.0,0.0,0.9977037887485649,0.002296211251435132,0.0,12.034443168771528,0.002296211251435132,0.0,99.77037887485649,10000.0,7621.432671805806,4997.703788748565,3.0022962112514353,3.0,0.0,245.17221584385763,1.0,0.002296211251435132,0.0,0.002296211251435132,0.002296211251435132,-1.9857048491087526,0.11891510221851934,0.31595854634951787,-1.6166925798111613
07606,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,-0.4378465328546312,3.649064749836268,3.7117513468411354,11.95328099328597
07607,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,50.0,7500.0,5833.333333333333,5000.0,9.0,3.0,0.0,110.0,1.0,0.0,0.0,0.0,1.0,-0.9908431768753502,0.5241512273579062,1.008962309586725,4.540252634137668
07608,0.0,0.0,0.037037037037037035,0.9629629629629629,0.9629629629629629,3.185185185185185,0.0,0.0,146.66666666666666,222.22222222222223,200.0,185.1851851851852,4.111111111111111,1.0740740740740742,0.0,55.370370370370374,1.0,0.0,0.9629629629629629,0.037037037037037035,0.037037037037037035,-0.16426776071774876,2.7979378609496885,3.120523498511756,4.609123227453124
07620,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,250.0,87120.0,36007.27272727273,7500.0,6.0,4.0,0.0,260.0,0.0,0.0,1.0,0.0,0.0,-0.5517588919865759,4.555024062725552,0.4488470978097778,12.87421740307025
07621,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,160.0,40000.0,16500.0,5000.0,6.0,3.0,1.0,320.0,1.0,0.0,0.0,1.0,1.0,-1.010969944846271,0.6769961432482052,1.060192172209939,5.860159946832209
07624,0.0,0.0,1.0,1.0,0.0,8.0,0.0,0.0,50.0,130680.0,71590.0,12500.0,4.0,2.0,1.0,345.0,0.0,0.0,0.0,0.0,0.0,-1.071191151209605,3.234408809913722,1.6146660345639838,9.776544535854857
